date,temperature_2m_max,temperature_2m_min,temp_diff_2m,apparent_temperature_max,apparent_temperature_min,apparent_temp_diff,daylight_duration,sunshine_duration,precipitation_sum,precipitation_hours,rain_sum,snowfall_sum,shortwave_radiation_sum,wind_speed_10m,wind_direction_10m,wind_gusts_10m_max,total_grid_load,residual_load,pumped_storage_x,biomass_energy,hydropower,offshore_wind,onshore_wind,solar_pv,other_renewables,nuclear_energy,lignite,hard_coal,natural_gas,pumped_storage_y,other_conventional,weekend,total_energy_production,total_renewable_production,total_energy_consumption
2024-04-23,8.43,0.56,7.87,4.88,-3.15,8.03,14.42,8.28,0.38,1.54,0.36,0.04,15.32,2.15,291.9,9.46,1293.95,870.96,32.65,103.02,48.17,62.12,115.73,245.15,2.21,,223.01,76.62,238.31,31.34,29.16,0.0,1174.84,576.4,2197.56
2024-04-24,7.98,3.18,4.8,4.06,-0.69,4.75,14.48,8.05,2.95,9.15,2.46,0.0,14.26,2.03,262.36,11.79,1305.52,815.88,35.18,104.21,47.48,83.35,201.88,204.41,2.08,,227.43,68.29,231.21,27.02,29.03,0.0,1226.4,643.41,2156.57
2024-04-25,8.66,3.38,5.28,5.2,-0.09,5.29,14.54,7.35,3.2,7.23,2.57,0.0,14.28,3.25,234.93,11.49,1282.78,872.65,31.93,104.95,45.11,25.57,168.62,215.95,2.18,,242.22,68.4,228.5,27.76,28.98,0.0,1158.23,562.37,2187.35
2024-04-26,12.81,3.31,9.5,9.86,-0.01,9.86,14.6,8.86,1.82,4.08,1.68,0.0,15.66,3.54,189.3,10.09,1255.9,793.22,26.6,106.07,44.68,16.21,201.49,244.98,2.1,,221.15,77.14,190.36,34.33,28.36,0.0,1166.88,615.53,2075.71
2024-04-27,17.9,5.07,12.83,15.33,2.47,12.85,14.66,11.28,0.68,1.92,0.65,0.0,20.15,4.75,129.66,10.43,1051.84,513.54,36.22,104.7,44.9,27.5,179.86,330.93,2.09,,140.84,36.86,102.73,32.53,27.84,1.0,1030.78,689.98,1601.6
2024-04-28,19.25,8.7,10.54,16.61,5.57,11.03,14.72,9.13,0.37,1.31,0.33,0.0,17.65,5.17,177.55,12.11,1012.71,248.98,55.52,102.85,42.36,96.06,407.66,260.01,1.9,,92.87,23.53,74.0,13.1,26.43,1.0,1140.77,910.84,1317.21
2024-04-29,19.08,8.78,10.31,17.22,6.73,10.49,14.78,11.44,0.11,0.54,0.09,0.0,20.42,1.62,159.53,8.12,1198.51,688.5,33.04,103.61,45.54,57.39,128.98,323.64,1.92,,136.59,41.94,141.29,40.49,27.26,0.0,1048.65,661.08,1920.05
2024-04-30,22.51,10.09,12.42,21.33,8.12,13.2,14.84,12.1,0.18,1.15,0.15,0.0,22.1,3.69,88.84,8.55,1218.7,603.72,31.75,101.8,47.14,71.34,194.4,349.25,1.91,,127.03,40.29,116.74,39.06,26.53,0.0,1115.48,765.83,1854.18
2024-05-01,23.38,10.94,12.44,21.81,9.25,12.56,14.9,12.96,0.0,0.0,0.0,0.0,23.24,5.33,87.04,11.02,946.86,179.6,51.0,95.07,45.57,77.56,344.89,344.8,1.92,,84.73,23.71,67.37,22.08,27.38,0.0,1135.07,909.81,1177.46
2024-05-02,21.72,12.5,9.22,19.9,9.91,9.99,14.96,11.56,2.95,1.69,2.89,0.0,20.57,5.07,103.3,13.39,1206.04,305.87,57.82,95.47,45.87,121.69,470.51,307.98,2.41,,83.75,47.99,85.41,28.5,27.73,0.0,1317.31,1043.93,1569.74
2024-05-03,15.82,10.71,5.12,14.35,8.78,5.58,15.02,5.25,2.04,2.92,1.96,0.0,11.61,2.34,202.18,10.48,1242.43,673.71,27.87,97.85,50.29,97.17,302.15,169.39,2.51,,125.49,35.48,115.28,44.83,27.42,0.0,1067.87,719.37,1944.01
2024-05-04,17.05,9.12,7.92,15.66,7.57,8.09,15.08,8.19,0.89,1.69,0.88,0.0,16.5,1.98,177.6,7.32,1041.13,685.05,38.66,97.94,49.68,22.98,71.71,261.39,2.62,,128.55,23.14,118.25,30.18,31.31,1.0,837.75,506.32,1764.84
2024-05-05,16.81,10.23,6.58,14.95,8.34,6.61,15.14,7.07,6.28,5.85,5.98,0.0,13.64,2.92,245.4,11.24,992.07,407.86,50.32,97.15,44.02,51.87,309.66,222.68,2.52,,114.51,22.96,75.99,11.49,30.5,1.0,983.37,727.91,1450.25
2024-05-06,16.85,9.24,7.6,15.96,7.47,8.49,15.19,6.94,5.9,4.62,5.75,0.0,14.76,2.14,283.51,9.82,1239.41,890.84,21.49,101.36,49.1,12.64,117.68,218.25,2.55,,195.71,51.1,166.51,36.59,30.76,0.0,982.25,501.58,2151.73
2024-05-07,14.6,9.75,4.85,12.92,8.04,4.88,15.25,5.64,0.81,2.85,0.78,0.0,14.08,3.39,23.6,8.8,1281.39,967.22,20.88,101.36,53.49,10.72,129.08,174.38,2.83,,217.02,50.59,184.3,33.71,31.97,0.0,989.43,471.85,2269.49
2024-05-08,15.41,8.69,6.72,13.61,7.06,6.56,15.3,9.48,0.4,1.69,0.4,0.0,17.92,2.63,12.71,7.56,1240.39,919.06,31.68,101.26,57.47,2.84,76.88,241.61,2.77,,230.93,38.65,186.61,29.3,31.76,0.0,1000.08,482.83,2191.13
2024-05-09,17.86,6.95,10.9,16.42,5.35,11.06,15.36,11.89,0.0,0.0,0.0,0.0,20.81,1.61,316.42,6.85,995.22,590.51,43.54,101.3,56.34,11.86,37.64,355.22,2.77,,158.32,19.77,115.01,27.0,32.04,0.0,917.25,565.12,1629.27
2024-05-10,19.25,8.4,10.85,18.21,6.9,11.31,15.41,11.28,0.01,0.08,0.01,0.0,21.88,2.26,345.84,7.62,1074.62,668.21,40.63,101.54,53.36,8.62,41.47,356.32,2.49,,135.35,23.91,126.07,29.13,32.13,0.0,910.39,563.8,1783.47
2024-05-11,20.03,9.04,11.0,18.84,7.44,11.4,15.47,12.16,0.02,0.08,0.02,0.0,22.42,3.62,49.1,8.12,1001.86,545.22,41.66,101.21,52.14,10.88,88.04,357.73,2.29,,113.81,20.24,90.99,32.21,31.95,1.0,901.48,612.28,1588.74
2024-05-12,20.87,9.86,11.01,19.08,7.93,11.15,15.52,13.78,0.0,0.0,0.0,0.0,24.53,4.5,98.67,10.04,963.76,307.02,54.14,99.0,47.83,60.57,227.13,369.04,2.22,,85.4,20.7,71.41,20.24,32.18,1.0,1035.73,805.8,1324.92
2024-05-13,22.5,11.4,11.1,21.2,9.15,12.05,15.57,13.18,1.9,0.62,1.87,0.0,24.14,4.41,119.02,10.03,1240.16,462.11,40.19,98.93,52.87,100.8,313.77,363.48,2.18,,98.78,39.57,112.17,43.22,34.09,0.0,1259.86,932.04,1742.46
2024-05-14,23.28,11.48,11.79,21.21,9.27,11.94,15.62,13.89,0.16,0.08,0.15,0.0,26.18,5.48,104.32,12.03,1286.21,375.53,45.89,97.66,51.07,104.79,417.87,388.03,2.1,,93.38,49.64,89.99,36.14,32.77,0.0,1363.44,1061.52,1707.63
2024-05-15,22.37,12.96,9.41,20.17,10.67,9.5,15.67,11.4,0.57,1.23,0.45,0.0,23.69,5.06,104.57,12.25,1268.08,435.92,40.74,97.65,52.15,71.64,443.99,316.54,2.17,,118.17,60.06,126.83,37.61,35.14,0.0,1361.95,984.13,1744.74
2024-05-16,21.05,13.88,7.17,18.69,11.51,7.18,15.72,10.49,2.52,3.46,2.43,0.0,20.67,5.49,106.22,12.85,1283.46,521.35,49.07,98.28,54.99,62.2,413.57,286.35,2.1,,119.09,65.7,138.92,36.37,32.61,0.0,1310.18,917.48,1853.89
2024-05-17,18.78,12.7,6.08,16.45,10.42,6.03,15.77,7.79,4.85,5.31,4.77,0.0,16.65,3.77,101.54,12.62,1251.75,570.83,39.57,99.5,60.62,60.93,413.49,206.51,2.08,,128.53,50.9,116.1,40.43,32.33,0.0,1211.42,843.13,1862.15
2024-05-18,19.17,11.74,7.43,17.96,10.26,7.7,15.81,9.58,1.45,2.08,1.41,0.0,18.71,1.67,70.39,9.31,1053.07,610.76,37.9,99.48,61.92,45.49,140.1,256.73,2.13,,111.7,29.53,81.14,33.28,32.0,1.0,893.5,605.84,1701.74
2024-05-19,19.01,11.76,7.25,18.41,10.73,7.68,15.86,10.36,5.25,4.85,4.78,0.0,18.72,0.68,328.64,9.66,941.48,560.27,45.41,98.45,60.15,44.62,73.64,262.95,2.07,,115.45,21.61,69.33,28.83,32.09,1.0,809.18,541.88,1547.16
2024-05-20,20.94,11.45,9.49,20.63,10.31,10.32,15.91,12.32,1.59,2.31,1.49,0.0,21.67,3.2,61.62,8.55,943.99,489.27,45.85,98.54,60.04,43.76,70.45,340.51,2.08,,122.59,20.91,68.68,35.42,30.7,0.0,893.68,615.38,1479.11
2024-05-21,20.89,12.67,8.22,20.02,11.18,8.84,15.95,8.41,8.25,6.38,8.09,0.0,17.72,3.23,90.23,12.07,1233.2,588.88,38.68,98.05,60.8,78.68,340.25,225.4,2.2,,145.26,35.57,125.0,35.99,19.89,0.0,1167.08,805.38,1860.77
2024-05-22,18.32,13.44,4.88,17.68,12.03,5.65,16.0,5.08,5.15,7.31,4.85,0.0,12.02,1.2,183.45,11.22,1281.0,715.84,46.98,95.91,59.51,77.92,288.93,198.31,2.33,,172.76,38.31,131.48,33.21,27.1,0.0,1125.78,722.91,2043.81
2024-05-23,19.54,11.72,7.82,18.73,10.9,7.83,16.04,10.49,5.14,3.38,4.88,0.0,18.75,3.32,239.18,9.48,1207.45,760.57,40.94,94.22,60.88,22.53,123.53,300.81,2.53,,212.5,47.21,133.82,34.82,27.33,0.0,1060.18,604.5,2008.96
2024-05-24,19.38,11.44,7.94,19.38,10.82,8.56,16.08,9.47,4.52,4.31,4.28,0.0,19.09,1.32,90.5,9.68,1183.55,822.94,19.25,94.87,62.6,17.12,94.52,248.97,2.56,,225.0,55.92,184.57,32.59,28.56,0.0,1047.28,520.64,2025.74
2024-05-25,20.0,12.13,7.88,19.76,11.13,8.63,16.12,9.6,3.3,3.23,2.97,0.0,17.45,1.8,117.34,7.75,972.94,585.26,40.58,94.28,60.59,41.01,58.07,288.6,2.56,,168.11,24.58,97.32,24.83,26.8,1.0,886.75,545.12,1598.77
2024-05-26,22.18,11.57,10.61,21.85,10.74,11.1,16.16,12.03,2.34,2.62,2.09,0.0,21.63,3.8,137.77,11.08,962.46,513.54,52.35,93.74,56.6,19.75,96.44,332.72,2.46,,144.11,22.11,77.03,18.7,26.82,1.0,890.49,601.72,1528.35
2024-05-27,20.93,13.77,7.17,20.75,13.01,7.74,16.2,9.31,2.91,4.85,2.85,0.0,18.97,3.07,221.22,9.59,1180.71,773.24,32.97,93.69,59.76,44.58,95.47,267.42,2.69,,211.18,39.81,134.85,34.14,26.53,0.0,1010.12,563.6,1986.93
2024-05-28,17.68,12.19,5.49,16.22,10.51,5.71,16.24,8.83,5.81,6.77,5.58,0.0,16.58,4.41,237.84,10.28,1188.04,747.43,30.5,97.62,62.69,23.7,155.2,261.71,2.6,,238.15,44.4,117.52,28.62,25.94,0.0,1058.15,603.53,1965.96
2024-05-29,18.73,11.77,6.96,17.35,10.13,7.22,16.27,5.87,5.95,8.31,5.55,0.0,14.78,5.01,195.55,11.25,1280.33,667.98,46.92,98.46,59.34,92.37,294.16,225.82,2.05,,179.98,36.61,105.94,28.38,25.99,0.0,1149.11,772.2,1995.24
2024-05-30,18.28,12.75,5.53,17.75,12.03,5.72,16.31,6.69,7.74,8.69,7.27,0.0,15.4,1.33,208.04,9.77,1092.2,764.61,26.75,97.72,63.51,25.47,70.12,232.0,2.12,,217.58,15.34,130.25,29.94,25.74,0.0,909.8,490.96,1883.56
2024-05-31,17.21,12.82,4.39,16.82,11.67,5.15,16.34,4.19,11.17,7.15,10.81,0.0,12.18,2.69,341.29,9.22,1163.36,803.92,26.54,97.64,59.92,61.57,115.33,182.54,2.18,,220.74,12.28,101.9,28.61,25.82,0.0,908.54,519.18,1993.82
2024-06-01,19.16,13.69,5.48,18.99,12.54,6.44,16.37,7.08,11.79,8.46,11.52,0.0,15.66,3.6,334.91,11.03,1072.35,562.1,36.57,95.78,48.54,87.86,227.17,195.23,2.11,,110.98,12.18,69.6,30.47,25.71,1.0,905.62,656.69,1671.02
2024-06-02,18.3,13.76,4.54,17.66,12.2,5.45,16.4,6.38,3.04,3.92,2.63,0.0,13.96,4.89,312.84,10.62,1040.09,423.82,56.15,94.2,48.92,107.09,315.44,193.74,2.18,,108.75,11.89,58.99,18.34,26.21,1.0,985.75,761.57,1520.07
2024-06-03,16.83,12.78,4.05,15.55,11.05,4.49,16.43,5.36,2.32,3.46,1.96,0.0,13.16,4.14,299.56,9.13,1245.92,864.98,27.93,95.78,54.46,54.1,138.57,188.27,2.09,,228.99,35.69,172.92,44.51,28.28,0.0,1043.65,533.26,2138.83
2024-06-04,19.91,12.21,7.7,18.95,11.24,7.71,16.46,10.41,0.63,2.0,0.63,0.0,19.32,3.41,229.68,8.05,1248.58,819.21,38.38,95.2,47.83,50.6,72.71,306.06,1.9,,227.3,34.17,152.03,33.05,25.69,0.0,1046.55,574.31,2106.18
2024-06-05,19.09,11.8,7.3,17.41,10.03,7.38,16.48,9.14,1.52,3.62,1.48,0.0,17.04,5.51,251.84,11.81,1294.32,653.58,38.32,94.92,51.18,82.71,298.67,259.35,1.9,,194.25,25.44,106.38,42.87,25.86,0.0,1183.55,788.75,1986.21
2024-06-06,20.17,10.67,9.5,18.32,9.06,9.26,16.51,12.71,1.4,1.77,1.34,0.0,21.57,5.09,257.68,11.05,1256.18,717.81,33.98,96.0,54.6,66.57,117.57,354.23,2.42,,233.55,24.72,137.08,25.83,27.14,0.0,1139.72,691.4,2007.96
2024-06-07,20.18,11.3,8.88,18.29,10.2,8.1,16.53,12.61,0.58,1.23,0.58,0.0,21.91,3.88,260.01,9.43,1221.01,729.52,35.32,95.25,55.29,58.33,82.75,350.41,2.63,,192.11,25.79,141.62,34.42,26.45,0.0,1065.03,644.65,1985.84
2024-06-08,22.16,11.22,10.94,20.74,9.62,11.12,16.55,10.76,1.6,2.62,1.48,0.0,21.58,5.55,245.29,12.91,1047.85,403.95,40.94,95.39,51.6,81.71,219.73,342.46,2.54,,113.42,22.33,85.86,32.66,25.52,1.0,1073.22,793.42,1492.73
2024-06-09,18.92,12.11,6.81,16.62,10.08,6.54,16.57,9.69,1.73,3.54,1.41,0.0,19.4,5.1,269.53,12.18,989.94,364.63,55.99,93.63,48.8,77.85,228.08,319.39,2.09,,91.94,32.13,97.66,23.72,25.95,1.0,1041.22,769.83,1410.56
2024-06-10,17.53,11.02,6.51,15.57,8.43,7.14,16.59,7.33,6.36,6.08,6.27,0.0,16.57,4.46,266.24,11.95,1235.3,657.64,34.89,95.36,49.44,62.04,227.01,288.62,2.09,,163.95,45.28,127.24,31.11,26.43,0.0,1118.58,724.56,1927.83
2024-06-11,15.41,10.43,4.98,12.87,7.11,5.76,16.61,8.87,2.78,6.46,2.48,0.0,17.81,5.48,277.47,12.32,1279.08,488.6,44.46,95.28,51.05,90.46,439.33,260.7,2.06,,134.72,47.92,94.11,25.33,24.77,0.0,1265.73,938.88,1812.14
2024-06-12,16.06,9.18,6.89,13.28,6.79,6.5,16.62,10.42,1.05,4.15,0.87,0.0,19.88,3.93,273.99,10.68,1296.53,672.3,34.68,96.99,53.38,89.71,216.52,318.01,1.89,,187.4,38.23,109.62,24.39,25.59,0.0,1161.73,776.5,2003.51
2024-06-13,17.18,9.15,8.03,15.19,7.03,8.16,16.64,10.5,1.01,2.31,0.79,0.0,19.34,3.61,251.24,8.69,1265.5,795.55,28.82,97.21,58.09,41.96,102.75,325.25,1.96,,226.99,42.46,124.64,32.51,25.3,0.0,1079.11,627.21,2089.87
2024-06-14,18.76,11.33,7.43,17.26,9.36,7.91,16.65,3.49,1.08,2.77,1.08,0.0,12.65,4.96,166.95,11.06,1252.58,707.8,25.72,97.47,62.52,54.17,288.32,202.3,1.99,,182.62,30.56,74.98,39.24,22.62,0.0,1056.78,706.77,1986.1
2024-06-15,19.1,13.31,5.79,16.68,11.06,5.62,16.66,8.41,7.55,7.15,7.37,0.0,16.52,6.26,207.48,15.02,1052.16,296.5,58.43,95.9,52.35,79.62,418.4,257.64,2.0,,79.36,19.24,56.97,26.36,21.68,1.0,1109.53,905.92,1407.1
2024-06-16,20.56,12.37,8.19,18.7,10.7,7.99,16.67,8.9,2.09,4.54,1.89,0.0,19.03,5.13,191.77,11.14,1001.71,371.08,58.54,96.18,56.02,76.08,253.4,301.14,1.89,,96.44,21.04,58.25,27.98,22.19,1.0,1010.62,784.72,1431.33
2024-06-17,21.45,13.73,7.72,21.19,13.35,7.84,16.67,9.15,3.83,4.54,3.75,0.0,18.51,4.29,214.9,10.19,1243.82,796.39,38.06,96.25,61.9,40.17,127.33,279.92,1.86,,212.76,48.08,110.58,36.37,24.14,0.0,1039.36,607.43,2078.27
2024-06-18,24.33,13.46,10.87,24.86,13.5,11.36,16.68,10.52,3.88,3.69,3.85,0.0,21.3,1.73,188.73,9.04,1286.21,898.22,20.91,95.69,63.57,8.5,64.94,314.56,1.85,,260.15,62.02,153.49,32.72,24.4,0.0,1081.88,549.11,2205.34
2024-06-19,21.04,14.04,7.0,21.2,13.28,7.92,16.68,9.38,1.63,3.38,1.59,0.0,19.0,4.22,326.61,9.6,1300.34,886.41,26.99,95.27,65.0,36.27,129.52,248.13,1.83,,253.19,57.7,120.6,32.77,25.19,0.0,1065.48,576.02,2213.74
2024-06-20,21.85,12.45,9.4,22.53,11.56,10.98,16.68,10.15,0.31,1.31,0.28,0.0,20.58,0.56,96.04,8.23,1272.7,885.98,31.75,95.73,59.24,11.78,81.86,293.08,1.89,,255.89,57.66,127.24,39.27,23.28,0.0,1046.92,543.58,2190.43
2024-06-21,23.35,15.3,8.05,24.24,14.89,9.35,16.68,5.49,6.75,6.62,6.51,0.0,14.86,1.92,151.5,11.68,1259.28,895.77,24.25,95.46,59.89,21.94,153.71,187.86,1.96,,267.23,76.98,161.84,29.46,23.68,0.0,1080.02,520.82,2179.29
2024-06-22,20.79,14.39,6.4,20.11,12.83,7.27,16.68,8.75,3.51,4.08,3.46,0.0,17.28,5.47,261.75,12.28,1078.62,425.13,54.08,94.8,49.86,37.14,317.07,299.29,2.15,,104.01,15.7,63.25,26.4,22.79,1.0,1032.46,800.31,1557.83
2024-06-23,21.61,13.66,7.94,21.06,13.0,8.06,16.68,12.24,0.1,0.54,0.1,0.0,20.81,3.55,299.15,9.02,993.0,555.11,42.97,94.24,51.45,22.68,107.82,307.39,2.11,,124.01,25.7,70.66,25.61,22.43,1.0,854.08,585.68,1591.08
2024-06-24,23.82,13.55,10.27,24.11,13.6,10.5,16.67,14.52,0.0,0.0,0.0,0.0,25.33,2.47,25.89,7.55,1220.33,769.32,37.87,95.28,60.75,1.61,57.14,392.26,1.88,,194.78,43.86,118.32,38.96,24.34,0.0,1029.17,608.91,2027.52
2024-06-25,25.76,14.17,11.59,26.29,13.99,12.3,16.67,14.92,0.0,0.0,0.0,0.0,27.54,4.08,71.73,9.25,1267.32,676.74,38.78,93.52,62.01,14.18,153.42,422.98,2.0,,200.45,48.86,118.36,34.31,23.66,0.0,1173.75,748.11,1982.83
2024-06-26,27.59,16.63,10.96,28.58,16.91,11.67,16.66,14.2,0.86,0.31,0.81,0.0,25.39,2.7,86.21,8.99,1286.97,763.72,34.78,93.65,61.11,21.94,128.76,372.54,1.91,,227.63,53.12,127.27,35.04,24.83,0.0,1147.81,679.92,2085.47
2024-06-27,28.45,18.46,10.0,29.61,19.42,10.19,16.65,11.72,2.42,2.38,1.82,0.0,21.87,2.59,189.71,12.75,1315.12,859.5,39.36,92.4,62.58,34.45,103.79,317.37,1.97,,224.63,53.2,127.38,35.76,26.69,0.0,1080.21,612.57,2213.99
2024-06-28,25.5,17.12,8.38,26.11,16.64,9.47,16.63,13.24,2.29,1.08,1.59,0.0,22.95,5.82,260.54,12.64,1279.58,613.58,48.69,92.1,60.09,80.46,237.84,347.71,2.01,,160.22,24.51,90.5,31.52,26.24,0.0,1153.18,820.2,1941.85
2024-06-29,27.61,14.91,12.7,29.17,14.82,14.35,16.62,13.89,0.12,0.23,0.02,0.0,26.04,1.05,76.17,9.17,1066.76,595.32,39.94,93.63,59.62,17.53,82.53,371.38,2.33,,116.38,14.97,81.01,40.9,26.18,1.0,906.47,627.03,1702.02
2024-06-30,22.82,16.64,6.18,23.75,16.31,7.44,16.6,3.64,18.36,8.15,16.4,0.0,11.41,4.04,302.58,12.35,1054.65,581.87,52.79,91.79,57.21,43.48,260.82,168.48,2.46,,116.8,21.17,64.03,19.88,25.39,1.0,871.52,624.25,1689.3
2024-07-01,19.74,14.58,5.16,18.57,13.54,5.03,16.59,6.08,4.75,7.92,3.53,0.0,13.66,4.8,281.08,11.25,1257.46,799.01,26.16,90.38,60.23,50.96,184.26,223.22,2.46,,224.73,40.47,101.31,34.68,26.96,0.0,1039.68,611.52,2082.63
2024-07-02,17.59,13.46,4.13,16.02,11.88,4.13,16.57,2.68,1.68,5.0,0.85,0.0,8.21,4.9,278.11,10.36,1298.65,773.77,27.68,91.43,60.01,91.79,260.56,172.54,2.42,,234.29,40.22,78.49,27.1,31.66,0.0,1090.48,678.73,2100.11
2024-07-03,16.73,12.46,4.27,15.07,10.73,4.35,16.55,5.15,4.18,6.46,3.35,0.0,11.41,4.62,255.84,9.33,1302.64,867.68,22.89,93.41,63.38,76.31,161.11,197.54,2.58,,242.36,38.92,110.9,40.61,30.87,0.0,1057.98,594.33,2193.2
2024-07-04,19.18,12.63,6.55,16.95,10.64,6.3,16.53,7.02,4.38,7.31,3.26,0.0,14.42,6.54,240.96,13.75,1323.54,496.32,51.83,91.78,57.63,130.09,451.16,245.97,2.38,,96.98,17.52,68.31,30.55,27.77,0.0,1220.14,979.01,1871.69
2024-07-05,20.39,12.45,7.94,18.94,10.56,8.38,16.5,10.39,0.55,1.85,0.21,0.0,18.35,6.05,232.03,12.18,1269.64,484.09,49.32,94.22,59.38,95.41,385.97,304.16,2.3,,103.85,15.14,70.2,43.07,30.73,0.0,1204.43,941.45,1803.05
2024-07-06,25.54,13.76,11.78,24.76,11.71,13.04,16.48,8.12,4.88,5.62,4.28,0.0,16.88,8.19,211.69,19.08,1095.06,278.07,67.26,92.19,53.64,79.78,460.76,276.45,2.31,,86.73,14.92,59.36,19.78,31.06,1.0,1176.97,965.12,1440.4
2024-07-07,20.23,13.02,7.22,18.86,10.92,7.94,16.45,10.77,1.48,3.15,1.06,0.0,20.59,5.41,232.86,10.92,990.9,383.83,49.62,92.83,58.1,67.31,239.29,300.46,2.4,,105.11,15.79,59.79,40.93,31.77,1.0,1013.79,760.4,1424.35
2024-07-08,23.21,13.14,10.07,23.28,12.31,10.96,16.43,12.64,0.43,0.92,0.27,0.0,23.04,1.96,203.79,8.18,1214.82,732.9,37.15,93.31,59.28,30.56,80.58,370.78,2.38,,201.69,49.07,114.47,42.62,32.0,0.0,1076.74,636.9,1984.86
2024-07-09,28.73,15.31,13.42,29.19,15.14,14.06,16.4,12.33,0.85,1.38,0.22,0.0,23.79,4.36,105.39,8.91,1275.75,631.33,36.36,92.09,62.53,64.8,179.12,400.5,2.28,,202.57,32.75,104.08,31.09,31.14,0.0,1202.96,801.32,1943.44
2024-07-10,26.01,19.03,6.98,27.48,19.96,7.52,16.37,8.1,6.94,5.38,5.92,0.0,16.53,3.93,220.32,11.49,1325.29,847.46,37.6,92.04,66.63,63.04,160.6,254.2,2.32,,238.64,43.26,100.76,42.28,32.29,0.0,1096.04,638.81,2210.35
2024-07-11,24.32,17.8,6.52,25.16,18.83,6.34,16.34,10.42,1.9,3.15,1.42,0.0,18.52,3.18,284.34,8.52,1273.11,861.32,34.61,93.26,64.79,32.98,67.04,311.76,2.36,,240.01,57.35,136.59,44.06,32.32,0.0,1082.51,572.19,2169.04
2024-07-12,23.94,16.05,7.88,24.59,15.07,9.53,16.3,5.79,7.26,4.85,3.95,0.0,13.81,0.68,272.1,12.9,1264.98,761.0,21.79,94.08,63.17,42.16,252.17,209.64,2.34,,212.38,41.89,121.88,30.8,33.58,0.0,1104.1,663.57,2047.77
2024-07-13,20.62,14.87,5.75,19.98,13.54,6.43,16.27,8.56,3.16,4.0,2.67,0.0,15.36,4.04,237.24,10.86,1072.88,439.8,47.39,92.68,55.56,92.77,278.28,262.03,2.43,,100.64,13.4,60.79,31.27,33.24,1.0,1023.08,783.76,1560.07
2024-07-14,23.18,13.64,9.54,22.39,12.63,9.76,16.24,11.19,1.45,2.0,1.35,0.0,20.82,5.03,216.73,10.13,1002.57,426.28,59.86,91.12,54.11,105.13,137.85,333.31,2.46,,105.14,13.0,62.65,26.28,31.97,1.0,963.02,723.99,1488.7
2024-07-15,26.69,14.6,12.09,27.38,14.11,13.27,16.2,13.63,0.88,0.92,0.79,0.0,24.79,3.14,184.91,8.96,1223.65,667.48,37.25,89.38,63.76,56.75,111.21,388.2,2.35,,162.87,22.21,109.25,52.79,31.81,0.0,1090.59,711.65,1928.38
2024-07-16,23.96,17.31,6.65,24.32,17.03,7.29,16.16,8.8,6.35,5.85,4.73,0.0,16.72,4.07,213.63,13.25,1270.56,590.81,47.24,87.74,61.29,72.92,332.61,274.22,2.37,,162.19,26.45,83.82,31.83,29.86,0.0,1165.3,831.16,1908.61
2024-07-17,22.12,15.95,6.17,21.86,15.37,6.49,16.12,9.61,0.58,2.23,0.35,0.0,16.57,4.5,265.82,9.45,1274.96,662.36,48.89,91.41,58.95,72.65,272.73,267.22,2.25,,172.13,22.95,95.75,37.05,33.91,0.0,1127.01,765.21,1986.21
2024-07-18,25.23,14.46,10.77,25.75,14.35,11.4,16.08,13.57,0.0,0.0,0.0,0.0,23.75,0.91,321.06,6.65,1270.07,843.76,37.16,93.96,61.67,16.15,36.71,373.45,2.11,,213.13,51.01,134.32,44.63,34.42,0.0,1061.57,584.05,2150.99
2024-07-19,27.48,15.35,12.13,28.34,15.81,12.54,16.04,13.22,0.0,0.0,0.0,0.0,24.01,2.14,74.8,6.14,1233.34,800.68,35.88,93.47,62.5,15.27,51.08,366.32,2.33,,217.88,43.21,125.37,43.81,34.21,0.0,1055.45,590.97,2069.9
2024-07-20,28.31,16.95,11.35,29.26,17.73,11.53,15.99,13.35,1.12,0.62,1.09,0.0,24.27,3.51,110.3,8.92,1070.19,544.36,44.38,92.77,61.11,52.83,109.52,363.49,2.35,,148.7,12.49,71.14,37.84,34.06,1.0,986.29,682.07,1658.93
2024-07-21,28.32,17.87,10.45,29.78,18.64,11.14,15.95,11.21,4.81,2.54,4.26,0.0,20.78,2.09,203.67,10.92,1016.42,543.64,48.85,91.69,59.98,37.3,127.47,308.01,2.29,,135.1,17.12,72.62,33.08,33.51,1.0,918.18,626.75,1608.92
2024-07-22,23.64,17.83,5.81,24.17,17.74,6.43,15.91,8.92,1.58,3.54,1.15,0.0,17.12,5.23,280.69,10.76,1250.81,717.8,46.73,93.48,62.57,40.43,218.27,274.32,2.28,,175.43,23.24,109.46,38.13,34.58,0.0,1072.17,691.34,2015.34
2024-07-23,24.04,16.51,7.53,23.88,16.44,7.44,15.86,8.73,6.51,4.62,4.63,0.0,15.33,4.85,236.91,11.23,1253.15,763.45,35.97,93.99,65.6,43.45,179.18,267.07,2.4,,191.36,36.86,112.89,41.81,32.65,0.0,1067.25,651.69,2052.57
2024-07-24,21.83,15.63,6.2,20.72,15.21,5.5,15.81,12.3,1.38,1.92,0.93,0.0,19.74,4.95,301.03,10.08,1242.94,708.95,50.03,94.15,64.15,49.95,191.18,292.86,2.47,,190.87,42.97,104.24,38.01,34.0,0.0,1104.86,694.76,2001.91
